metric,x_value,test_type,comparison,statistic,p_value,effect_size,n_group_1,n_group_2,p_adj,metric_label
network_bursts_inter_event_interval_mean_ratio,-6,welch_t,CT vs IVH-E,1.3305369904540014,0.20270189247124656,0.5950342314466271,10.0,10.0,0.6099158889683888,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,-6,welch_t,CT vs IVH-L,1.1896839765559002,0.2545596358033275,0.5265233800018638,10.0,11.0,0.6582898800466933,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,-6,welch_t,CT vs NPH,0.9811229044237928,0.33886345776334814,0.4278043752253235,10.0,11.0,0.7350664045031561,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,-6,welch_t,IVH-E vs IVH-L,-0.2963513458938915,0.7704151250788465,-0.13002254662040405,10.0,11.0,0.9330290388092745,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,-6,welch_t,IVH-E vs NPH,-0.13835109988250216,0.8916380754267343,-0.059755833820988875,10.0,11.0,0.9641318058575128,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,-6,welch_t,IVH-L vs NPH,0.06542547072604865,0.9487191407213554,0.027897514453393186,11.0,11.0,0.9817806402441731,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,-3,anova,all_groups,0.3218963456315892,0.8928862406534929,,,,0.8928862406534929,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,-3,welch_t,10uM vs 20uM,0.30626344465147515,0.7724661555356582,0.23220262785752202,4.0,3.0,0.9331805905799898,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,-3,welch_t,10uM vs CT,0.9255174648765574,0.41378684324462256,0.6544396755207961,4.0,4.0,0.7981056396665869,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,-3,welch_t,10uM vs IVH-E,0.3649336830959997,0.728890882361639,0.2580470820005639,4.0,4.0,0.9186126614383855,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,-3,welch_t,10uM vs IVH-L,0.8258091830316573,0.4678686926516334,0.5839352732878077,4.0,4.0,0.8153846732108239,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,-3,welch_t,10uM vs NPH,0.2567985584215002,0.8119343790773375,0.1815840020587726,4.0,4.0,0.9396974984319634,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,-3,welch_t,20uM vs CT,0.4821610808001144,0.6714135269578358,0.3889537212735512,3.0,4.0,0.8974901319191694,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,-3,welch_t,20uM vs IVH-E,0.005827040109939417,0.9956443750969308,0.004520432951619416,3.0,4.0,0.9993300610164895,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,-3,welch_t,20uM vs IVH-L,0.3711368396599355,0.7453237776265456,0.3023564915156057,3.0,4.0,0.92650745837554,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,-3,welch_t,20uM vs NPH,-0.1635912390307825,0.8834529981049186,-0.13217188042528996,3.0,4.0,0.9607806625571627,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,-3,welch_t,CT vs IVH-E,-0.6617098042178942,0.5446042150967481,-0.4678994897400957,4.0,4.0,0.8498061411263068,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,-3,welch_t,CT vs IVH-L,-0.4176640163391563,0.6976340822419747,-0.2953330582110264,4.0,4.0,0.9060182886259411,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,-3,welch_t,CT vs NPH,-1.7447613534069228,0.13191461965796208,-1.2337325845462535,4.0,4.0,0.5123133730380086,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,-3,welch_t,IVH-E vs IVH-L,0.522976042582174,0.6353511038761094,0.3697999061079599,4.0,4.0,0.8974901319191694,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,-3,welch_t,IVH-E vs NPH,-0.23842148033493668,0.8237335462733514,-0.16858944552536878,4.0,4.0,0.9396974984319634,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,-3,welch_t,IVH-L vs NPH,-1.8971326870542262,0.12808504163361695,-1.3414753878266998,4.0,4.0,0.5123133730380086,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,0,anova,all_groups,0.5690067274726843,0.7235060432435165,,,,0.7235060432435165,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,0,welch_t,10uM vs 20uM,0.40954813120337186,0.6856284973891529,0.15102570068596313,16.0,12.0,0.8974901319191694,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,0,welch_t,10uM vs CT,0.12129991561315545,0.9045009376548866,0.04288599644370909,16.0,16.0,0.9675535967238602,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,0,welch_t,10uM vs IVH-E,0.2487700774900505,0.8058868070624896,0.08795350437475881,16.0,16.0,0.9396974984319634,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,0,welch_t,10uM vs IVH-L,-0.15420860018173935,0.8789870223364113,-0.054520973452896485,16.0,16.0,0.9607806625571627,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,0,welch_t,10uM vs NPH,-0.802746145954616,0.4309533533234934,-0.2838136216879375,16.0,16.0,0.7997173031891998,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,0,welch_t,20uM vs CT,-0.409452722759837,0.6860813452893205,-0.15744271388311268,12.0,16.0,0.8974901319191694,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,0,welch_t,20uM vs IVH-E,-0.2630241476396006,0.7951296686880839,-0.10195746438644684,12.0,16.0,0.9373539890921735,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,0,welch_t,20uM vs IVH-L,-0.8241603517062981,0.42027137133164805,-0.32245022958867364,12.0,16.0,0.7997173031891998,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,0,welch_t,20uM vs NPH,-1.6552502820276733,0.11315857086013001,-0.642474824282645,12.0,16.0,0.5013026246877095,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,0,welch_t,CT vs IVH-E,0.19028191246050377,0.8503877212661604,0.0672748153189836,16.0,16.0,0.9450468367450866,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,0,welch_t,CT vs IVH-L,-0.4459097557537467,0.6590781204400518,-0.15765290604535573,16.0,16.0,0.8974901319191694,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,0,welch_t,CT vs NPH,-1.4252747670886952,0.16459325133175984,-0.5039107264312467,16.0,16.0,0.5579232437887724,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,0,welch_t,IVH-E vs IVH-L,-0.6957058545949995,0.49208078200430794,-0.24596916374765318,16.0,16.0,0.8280341198400321,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,0,welch_t,IVH-E vs NPH,-1.7239271740140285,0.09501745504366013,-0.6095002975085405,16.0,16.0,0.47774139407426885,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,0,welch_t,IVH-L vs NPH,-1.144387812078944,0.26165460169375604,-0.40460219111412893,16.0,16.0,0.6625767095937756,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,3,anova,all_groups,5.172487408117945,0.0005189013738840017,,,,0.0005189013738840017,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,3,welch_t,10uM vs 20uM,1.5827235875443193,0.1322094712852183,0.6663543097275912,12.0,9.0,0.5123133730380086,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,3,welch_t,10uM vs CT,0.8556843323340034,0.40912957085529744,0.3493316658520689,12.0,12.0,0.7980750908237085,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,3,welch_t,10uM vs IVH-E,1.6819365739153165,0.11752757832652291,0.6901933247946176,12.0,10.0,0.5109894709848822,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,3,welch_t,10uM vs IVH-L,-0.07174939149610793,0.9435940512585635,-0.029627963711898728,12.0,11.0,0.9800273363970811,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,3,welch_t,10uM vs NPH,-1.659654332348051,0.11581199585861163,-0.6775510439420358,12.0,12.0,0.5084429086475633,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,3,welch_t,20uM vs CT,-1.5853987150056843,0.14395181963929876,-0.7339490044085692,9.0,12.0,0.519794966153837,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,3,welch_t,20uM vs IVH-E,-0.1267841249324296,0.9013486901701101,-0.059201511143674036,9.0,10.0,0.9675535967238602,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,3,welch_t,20uM vs IVH-L,-2.2925444503557633,0.034148688818162486,-1.0209726216717863,9.0,11.0,0.29872464485770034,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,3,welch_t,20uM vs NPH,-4.819272623195471,0.00013734800412213728,-2.1145051435813476,9.0,12.0,0.011237563973629414,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,3,welch_t,CT vs IVH-E,2.6713529584114384,0.015689613960751657,1.152388965465411,12.0,10.0,0.1857980600615328,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,3,welch_t,CT vs IVH-L,-1.492134510697835,0.16128774571445978,-0.6335147493151654,12.0,11.0,0.5540418745916558,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,3,welch_t,CT vs NPH,-4.928338681146759,0.00021722467599432884,-2.0119858414050933,12.0,12.0,0.01303348055965973,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,3,welch_t,IVH-E vs IVH-L,-2.752927080395408,0.016094316680671062,-1.1819309936946045,10.0,11.0,0.18811538977407735,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,3,welch_t,IVH-E vs NPH,-6.220442906968655,1.283930200401172e-05,-2.5817508084931156,10.0,12.0,0.002834347651723635,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,3,welch_t,IVH-L vs NPH,-2.2294129351381007,0.037319398288858115,-0.9329210341482607,11.0,12.0,0.3109949857404843,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,6,anova,all_groups,5.292534085280892,0.0004739227368109071,,,,0.0004739227368109071,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,6,welch_t,10uM vs 20uM,1.6324432677598566,0.12369709669681599,0.6799553344455177,12.0,9.0,0.5123133730380086,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,6,welch_t,10uM vs CT,1.1391435448436629,0.2765401591462972,0.46605398025863426,12.0,11.0,0.6780311888633372,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,6,welch_t,10uM vs IVH-E,2.040341098972852,0.061499006143060905,0.8438735942597659,12.0,9.0,0.37678121841652884,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,6,welch_t,10uM vs IVH-L,0.7450856954101525,0.46647178557933355,0.3139804939248772,12.0,9.0,0.8151934116920392,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,6,welch_t,10uM vs NPH,-1.7141950685247338,0.10057387046785352,-0.6998172062468071,12.0,12.0,0.4831912594190586,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,6,welch_t,20uM vs CT,-1.239839995151439,0.2378416835643528,-0.570375396447849,9.0,11.0,0.6428153609847373,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,6,welch_t,20uM vs IVH-E,0.6842241548251958,0.5041807751914862,0.32254635981902013,9.0,9.0,0.8280341198400321,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,6,welch_t,20uM vs IVH-L,-1.285418348964063,0.2182630226165222,-0.6059520208094032,9.0,9.0,0.6284375407038221,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,6,welch_t,20uM vs NPH,-3.7689518968146496,0.001957459176452005,-1.5676530472813,9.0,12.0,0.05872377529356014,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,6,welch_t,CT vs IVH-E,2.3961004846835112,0.030318640116961875,1.091220651544462,11.0,9.0,0.2902848521836775,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,6,welch_t,CT vs IVH-L,-0.5054861626842244,0.6235152324183038,-0.23459717540963249,11.0,9.0,0.8894559512905152,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,6,welch_t,CT vs NPH,-3.41203968485025,0.0051013670489156475,-1.3957248730479683,11.0,12.0,0.10931500819104958,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,6,welch_t,IVH-E vs IVH-L,-1.9528727664568317,0.07269887771832885,-0.9205930506374392,9.0,9.0,0.4248635710811426,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,6,welch_t,IVH-E vs NPH,-4.223135204237595,0.0009584165912652105,-1.7449832251338468,9.0,12.0,0.03450299728554758,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,6,welch_t,IVH-L vs NPH,-2.8046506828656397,0.012423135069375429,-1.1794850965493884,9.0,12.0,0.1644238465064395,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,9,anova,all_groups,0.8693615835795396,0.5061254884477745,,,,0.5061254884477745,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,9,welch_t,10uM vs 20uM,1.2404803394418615,0.22635460215829267,0.466426535588508,16.0,11.0,0.6288819268244588,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,9,welch_t,10uM vs CT,-0.2908556478040298,0.7735901896982939,-0.10512919218156311,16.0,15.0,0.9332857516467352,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,9,welch_t,10uM vs IVH-E,1.5274674261131473,0.1443790705182145,0.634207023168954,16.0,8.0,0.519794966153837,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,9,welch_t,10uM vs IVH-L,-0.06279699876428607,0.9504836932438148,-0.024149979024394697,16.0,12.0,0.9821301078294297,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,9,welch_t,10uM vs NPH,-0.5633290853002995,0.5776342262383858,-0.20272238628453196,16.0,15.0,0.8640908157231392,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,9,welch_t,20uM vs CT,-1.2410694751416391,0.2286883853054179,-0.46630997024795046,11.0,15.0,0.6306051743211633,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,9,welch_t,20uM vs IVH-E,0.5297367504694634,0.6050722936572313,0.2500505410267731,11.0,8.0,0.8777744981635959,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,9,welch_t,20uM vs IVH-L,-1.1189754828824456,0.27799278743396827,-0.46196725872263056,11.0,12.0,0.6780311888633372,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,9,welch_t,20uM vs NPH,-1.774846723134074,0.08910058348018803,-0.6776073092720556,11.0,15.0,0.4647425907545653,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,9,welch_t,CT vs IVH-E,1.505160517107906,0.14720178879661994,0.6013526004598124,15.0,8.0,0.5278151789520237,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,9,welch_t,CT vs IVH-L,0.21449199857852758,0.8319059846605729,0.08184011683287526,15.0,12.0,0.9396974984319634,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,9,welch_t,CT vs NPH,-0.17240421791203497,0.8644580643327789,-0.06295311943963851,15.0,15.0,0.9547377449362848,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,9,welch_t,IVH-E vs IVH-L,-1.4093772639041446,0.1758798885697384,-0.6215154497385184,8.0,12.0,0.5653282132598735,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,9,welch_t,IVH-E vs NPH,-1.9845737120782299,0.06195957813960696,-0.8259748179843975,8.0,15.0,0.37678121841652884,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,9,welch_t,IVH-L vs NPH,-0.438361763220812,0.6651246188349507,-0.16995098303523765,12.0,15.0,0.8974901319191694,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_burst_peak_mean_ratio,-6,anova,all_groups,1.2753638668531135,0.2880138776598913,,,,0.2880138776598913,network_bursts_burst_peak_mean (ratio to baseline)
network_bursts_burst_peak_mean_ratio,-6,welch_t,10uM vs 20uM,-0.5988023117786374,0.565542782213915,-0.31128445970628565,12.0,6.0,0.8583279999873921,network_bursts_burst_peak_mean (ratio to baseline)
network_bursts_burst_peak_mean_ratio,-6,welch_t,10uM vs CT,-0.7785154184572809,0.44641470428209884,-0.33560253307852583,12.0,10.0,0.8020031365664978,network_bursts_burst_peak_mean (ratio to baseline)
network_bursts_burst_peak_mean_ratio,-6,welch_t,10uM vs IVH-E,0.8667229350114629,0.39644367734395014,0.3665388916833507,12.0,10.0,0.7911292895999005,network_bursts_burst_peak_mean (ratio to baseline)
network_bursts_burst_peak_mean_ratio,-6,welch_t,10uM vs IVH-L,-0.48873645982059116,0.6312926313050342,-0.2057989977671385,12.0,11.0,0.8949060575776079,network_bursts_burst_peak_mean (ratio to baseline)
network_bursts_burst_peak_mean_ratio,-6,welch_t,10uM vs NPH,-1.880443675899463,0.07560782491333794,-0.7892163385605236,12.0,11.0,0.4361989898846419,network_bursts_burst_peak_mean (ratio to baseline)
network_bursts_burst_peak_mean_ratio,-6,welch_t,20uM vs CT,-0.00973892577268426,0.9924243880516325,-0.005089509578141583,6.0,10.0,0.9993300610164895,network_bursts_burst_peak_mean (ratio to baseline)
network_bursts_burst_peak_mean_ratio,-6,welch_t,20uM vs IVH-E,1.18701505251716,0.2731582904034897,0.6487570072158155,6.0,10.0,0.6772519596780736,network_bursts_burst_peak_mean (ratio to baseline)
network_bursts_burst_peak_mean_ratio,-6,welch_t,20uM vs IVH-L,0.1301026897554822,0.8986095661601723,0.06425835915480801,6.0,11.0,0.9675535967238602,network_bursts_burst_peak_mean (ratio to baseline)
network_bursts_burst_peak_mean_ratio,-6,welch_t,20uM vs NPH,-0.8497569253375766,0.41445392834173167,-0.4307046715304975,6.0,11.0,0.7981056396665869,network_bursts_burst_peak_mean (ratio to baseline)
network_bursts_burst_peak_mean_ratio,-6,welch_t,CT vs IVH-E,1.5698177071858637,0.13666033167382222,0.7020438211100903,10.0,10.0,0.515710766956491,network_bursts_burst_peak_mean (ratio to baseline)
network_bursts_burst_peak_mean_ratio,-6,welch_t,CT vs IVH-L,0.16420809441972198,0.8713541469096938,0.07128183021605691,10.0,11.0,0.9575320295710921,network_bursts_burst_peak_mean (ratio to baseline)
network_bursts_burst_peak_mean_ratio,-6,welch_t,CT vs NPH,-1.0227871412715024,0.3192557697375474,-0.44576538932382576,10.0,11.0,0.7183254819094816,network_bursts_burst_peak_mean (ratio to baseline)
network_bursts_burst_peak_mean_ratio,-6,welch_t,IVH-E vs IVH-L,-1.1348052292530877,0.27439313031904095,-0.488601170919348,10.0,11.0,0.6780311888633372,network_bursts_burst_peak_mean (ratio to baseline)
network_bursts_burst_peak_mean_ratio,-6,welch_t,IVH-E vs NPH,-2.7035537283254927,0.015410331349259114,-1.1674769628368158,10.0,11.0,0.18492397619110937,network_bursts_burst_peak_mean (ratio to baseline)
network_bursts_burst_peak_mean_ratio,-6,welch_t,IVH-L vs NPH,-1.06557724750321,0.2996780906410933,-0.4543636649998479,11.0,11.0,0.704204390540428,network_bursts_burst_peak_mean (ratio to baseline)
network_bursts_burst_peak_mean_ratio,-3,anova,all_groups,1.4331047080779982,0.2627347745426284,,,,0.2627347745426284,network_bursts_burst_peak_mean (ratio to baseline)
network_bursts_burst_peak_mean_ratio,-3,welch_t,10uM vs 20uM,-0.3361181468565189,0.7507957214809533,-0.2534309963487232,4.0,3.0,0.9265971057758082,network_bursts_burst_peak_mean (ratio to baseline)
network_bursts_burst_peak_mean_ratio,-3,welch_t,10uM vs CT,0.6586057714385931,0.5367085193723726,0.4657046071128267,4.0,4.0,0.8489769287199371,network_bursts_burst_peak_mean (ratio to baseline)
network_bursts_burst_peak_mean_ratio,-3,welch_t,10uM vs IVH-E,0.9183725877043087,0.39408712160091286,0.649387484421554,4.0,4.0,0.7911292895999005,network_bursts_burst_peak_mean (ratio to baseline)
network_bursts_burst_peak_mean_ratio,-3,welch_t,10uM vs IVH-L,0.4174056289469658,0.6912505988393729,0.2951503507338354,4.0,4.0,0.9016312158774429,network_bursts_burst_peak_mean (ratio to baseline)
network_bursts_burst_peak_mean_ratio,-3,welch_t,10uM vs NPH,-1.2524741711377843,0.25700380500721437,-0.8856329796725276,4.0,4.0,0.6589841154031139,network_bursts_burst_peak_mean (ratio to baseline)
network_bursts_burst_peak_mean_ratio,-3,welch_t,20uM vs CT,1.0593843072152627,0.3481568076405591,0.8165632240369485,3.0,4.0,0.7478308517338979,network_bursts_burst_peak_mean (ratio to baseline)
network_bursts_burst_peak_mean_ratio,-3,welch_t,20uM vs IVH-E,1.2867923775397478,0.2579336244826492,0.9761446305542506,3.0,4.0,0.6594893807795009,network_bursts_burst_peak_mean (ratio to baseline)
network_bursts_burst_peak_mean_ratio,-3,welch_t,20uM vs IVH-L,0.7885554048642256,0.4697311233113985,0.6013258471090953,3.0,4.0,0.8161351563325456,network_bursts_burst_peak_mean (ratio to baseline)
network_bursts_burst_peak_mean_ratio,-3,welch_t,20uM vs NPH,-0.9395018624863896,0.39167560217692876,-0.7081083235723179,3.0,4.0,0.790376775693354,network_bursts_burst_peak_mean (ratio to baseline)
network_bursts_burst_peak_mean_ratio,-3,welch_t,CT vs IVH-E,0.3660014219443468,0.7275170385476163,0.2588020873807665,4.0,4.0,0.9186126614383855,network_bursts_burst_peak_mean (ratio to baseline)
network_bursts_burst_peak_mean_ratio,-3,welch_t,CT vs IVH-L,-0.23798040194586356,0.8199898269563024,-0.16827755600542035,4.0,4.0,0.9396974984319634,network_bursts_burst_peak_mean (ratio to baseline)
network_bursts_burst_peak_mean_ratio,-3,welch_t,CT vs NPH,-2.083418156789666,0.0866864493048833,-1.4731991067131507,4.0,4.0,0.46164381286624245,network_bursts_burst_peak_mean (ratio to baseline)
network_bursts_burst_peak_mean_ratio,-3,welch_t,IVH-E vs IVH-L,-0.5566400169091051,0.5980092695583583,-0.39360393063622273,4.0,4.0,0.8737148418872119,network_bursts_burst_peak_mean (ratio to baseline)
network_bursts_burst_peak_mean_ratio,-3,welch_t,IVH-E vs NPH,-2.219895518878609,0.06856899748172336,-1.5697031749246937,4.0,4.0,0.4086893889639141,network_bursts_burst_peak_mean (ratio to baseline)
network_bursts_burst_peak_mean_ratio,-3,welch_t,IVH-L vs NPH,-1.7625287524977413,0.12973935063051717,-1.2462960329274189,4.0,4.0,0.5123133730380086,network_bursts_burst_peak_mean (ratio to baseline)
network_bursts_burst_peak_mean_ratio,0,anova,all_groups,1.1591030154009512,0.3359659773314355,,,,0.3359659773314355,network_bursts_burst_peak_mean (ratio to baseline)
network_bursts_burst_peak_mean_ratio,0,welch_t,10uM vs 20uM,-0.32971010156895864,0.744414792997899,-0.12538702827192638,16.0,12.0,0.92650745837554,network_bursts_burst_peak_mean (ratio to baseline)
network_bursts_burst_peak_mean_ratio,0,welch_t,10uM vs CT,-0.08071883110697238,0.936213563513068,-0.028538416422595903,16.0,16.0,0.9780512061475436,network_bursts_burst_peak_mean (ratio to baseline)
network_bursts_burst_peak_mean_ratio,0,welch_t,10uM vs IVH-E,-0.07525230034129216,0.940513555777721,-0.026605705935607214,16.0,16.0,0.9797016206017928,network_bursts_burst_peak_mean (ratio to baseline)
network_bursts_burst_peak_mean_ratio,0,welch_t,10uM vs IVH-L,-1.082284960205244,0.287943967243498,-0.38264551726867035,16.0,16.0,0.6892275811679474,network_bursts_burst_peak_mean (ratio to baseline)
network_bursts_burst_peak_mean_ratio,0,welch_t,10uM vs NPH,-1.6978717438972888,0.10083991117722169,-0.6002883118474011,16.0,16.0,0.4831912594190586,network_bursts_burst_peak_mean (ratio to baseline)
network_bursts_burst_peak_mean_ratio,0,welch_t,20uM vs CT,0.27454016133574327,0.7861678252471945,0.10552942476975327,12.0,16.0,0.9373539890921735,network_bursts_burst_peak_mean (ratio to baseline)
network_bursts_burst_peak_mean_ratio,0,welch_t,20uM vs IVH-E,0.2580193167194524,0.7985436789986903,0.09813584395734788,12.0,16.0,0.9373539890921735,network_bursts_burst_peak_mean (ratio to baseline)
network_bursts_burst_peak_mean_ratio,0,welch_t,20uM vs IVH-L,-0.7359620178458552,0.4683931956111066,-0.276856626198217,12.0,16.0,0.8153846732108239,network_bursts_burst_peak_mean (ratio to baseline)
network_bursts_burst_peak_mean_ratio,0,welch_t,20uM vs NPH,-1.3665629450220742,0.1835243818378007,-0.5084157656266769,12.0,16.0,0.5715292167959191,network_bursts_burst_peak_mean (ratio to baseline)
network_bursts_burst_peak_mean_ratio,0,welch_t,CT vs IVH-E,0.00011304778705059949,0.999910565552921,3.9968428410805835e-05,16.0,16.0,1.0,network_bursts_burst_peak_mean (ratio to baseline)
network_bursts_burst_peak_mean_ratio,0,welch_t,CT vs IVH-L,-1.0738821223008397,0.2921698087977175,-0.37967466543696254,16.0,16.0,0.6953423888352589,network_bursts_burst_peak_mean (ratio to baseline)
